"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.17deg 8d NPP","VIIRS Ocean Mapped OceanColor 4km Daily Euphotic Depth","ETOPO1 Elevation","OSCAR 1/3deg 5d Surface Currents Zonal Velocity","OSCAR 1/3deg 5d Surface Currents Meridional Velocity","MODIS Ocean Aqua OceanColor 4km Daily Daytime SST"
"1940490305","true","2011-12-25 15:22:57.000","-0.491795827","-58.3835923","-30136.54428-3510917.123","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.57131813656025","NaN","-4840","0.11002072731071152","0.02858043918140426","NaN"
"1940490306","true","2011-12-25 15:52:57.000","-0.456967276","-58.29369927","-28086.01675-3521425.243","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.66481974677677","NaN","-4401","0.11295071203488324","0.020550821875901185","NaN"
"1940490307","true","2011-12-25 16:22:57.000","-0.48584955","-58.3303251","-29824.88184-3517135.905","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.11406515461414","NaN","-4674","0.11281018391294699","0.019950751683940258","NaN"
"1940490308","true","2011-12-25 16:52:57.000","-0.51723585","-58.3640142","-31716.05354-3513187.741","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.7575093210037","NaN","-4825","0.10995434674976168","0.02702418278902732","NaN"
"1940490309","true","2011-12-25 17:22:57.000","-0.59623738","-58.40160575","-36514.49196-3508754.788","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","152.60484422040628","NaN","-4588","0.10683592948493209","0.027652018043198803","NaN"
"1940490310","true","2011-12-25 17:52:57.000","-0.718945856","-58.45179983","-43955.51592-3502813.665","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","157.15889512019854","NaN","-4090","0.09080480065886708","0.030525695532950408","NaN"
"1940490311","true","2011-12-25 18:22:57.000","-0.794188608","-58.47197021","-48522.8816-3500400.587","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","153.60310671734487","NaN","-4045","0.08867665470180264","0.03236447297781296","NaN"
"1940490312","true","2011-12-25 18:52:57.000","-0.81782702","-58.46005361","-49986.86897-3501769.986","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","152.98153218669606","NaN","-4072","0.08917529574536719","0.03164629404523266","NaN"
"1940490313","true","2011-12-25 19:22:57.000","-0.922534482","-58.41085033","-56478.64092-3507411.56","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","149.41266112357877","NaN","-4775","0.09019613407658829","0.02967990958280669","NaN"
"1940490314","true","2011-12-25 19:52:57.000","-1.057877498","-58.35542132","-64883.02031-3513734.615","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","147.0231401880188","NaN","-4907","0.08904786347629877","0.030600295579966328","NaN"
"1940490315","true","2011-12-25 20:22:57.000","-1.290125997","-58.40679574","-78990.41237-3507449.934","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","142.66851614006535","NaN","-5025","0.08946709990596644","0.036061718104780247","NaN"
"1940490316","true","2011-12-25 20:52:57.000","-1.530857692","-58.40029638","-93746.69275-3507845.082","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.88365561177966","NaN","-4538","0.10518248864680188","0.041682205603176356","NaN"
"1940490317","true","2011-12-25 21:22:57.000","-1.575430256","-58.38997573","-96508.65506-3508974.762","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.91839838745224","NaN","-4575","0.10901381364095808","0.04329181837043832","NaN"
"1940490318","true","2011-12-25 21:52:57.000","-1.523786779","-58.38641924","-93356.84088-3509475.133","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.73123283033226","NaN","-4638","0.10626166776540308","0.042188554566574415","NaN"
"1940490319","true","2011-12-25 22:22:57.000","-1.532535089","-58.39217496","-93874.73009-3508789.53","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.5654171995436","NaN","-4538","0.10632745570035698","0.04205686884362866","NaN"
"1940490320","true","2011-12-25 22:52:57.000","-1.551641473","-58.39979439","-95020.72708-3507869.39","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.37551945553298","NaN","-4530","0.1066464661893374","0.041985468771044386","NaN"
"1940490321","true","2011-12-25 23:22:57.000","-1.55414413","-58.41125403","-95137.68923-3506528.782","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","144.1334737412112","NaN","-4442","0.10549363609973614","0.0412695637916699","NaN"
"1940490322","true","2011-12-25 23:52:57.000","-1.595038138","-58.41651111","-97623.32625-3505846.926","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","145.74107940355546","NaN","-4398","0.10651105533283746","0.04148530835580103","NaN"
"1940490323","true","2011-12-26 00:22:57.000","-1.587967004","-58.40718645","-97220.79863-3506946.365","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","146.63112559762496","NaN","-4495","0.10770081625847748","0.0420591279090512","NaN"
"1940490324","true","2011-12-26 00:52:57.000","-1.580763926","-58.41209734","-96764.10898-3506385.856","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.54652070738481","NaN","-4419","0.10677344619013457","0.041536393298919706","NaN"
"1940490325","true","2011-12-26 01:22:57.000","-1.549319379","-58.4271907","-94792.14546-3504678.319","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.6819822690563","NaN","-4368","0.10376611140748178","0.04003540040408749","NaN"
"1940490326","true","2011-12-26 01:52:57.000","-1.468764353","-58.4521201","-89790.11333-3501901.151","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.32850338391643","NaN","-4223","0.09919713802316901","0.03783791372838472","NaN"
"1940490327","true","2011-12-26 02:22:57.000","-1.459501953","-58.45925092","-89202.81275-3501084.167","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.27722394765843","NaN","-4151","0.09845708798223243","0.03735402051576868","NaN"
"1940490328","true","2011-12-26 02:52:57.000","-1.441149484","-58.46783317","-88056.19762-3500111.9","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.2462964925966","NaN","-4115","0.0974575618591512","0.036753876521919665","NaN"
"1940490329","true","2011-12-26 03:22:57.000","-1.439908151","-58.47583382","-87956.91892-3499180.994","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.28663668991285","NaN","-4040","0.09679512086325429","0.03626074320191622","NaN"
"1940490330","true","2011-12-26 03:52:57.000","-1.42834099","-58.48715738","-87217.56682-3497878.498","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.3699597338049","NaN","-4040","0.09567867764701878","0.035539231241105126","NaN"
"1940490331","true","2011-12-26 04:22:57.000","-1.426887274","-58.49488294","-87106.38358-3496980.048","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.40084972099498","NaN","-3975","0.09501815904557019","0.03505368954639821","NaN"
"1940490332","true","2011-12-26 04:52:57.000","-1.417966351","-58.50532244","-86531.77962-3495776.559","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.47369134158663","NaN","-3943","0.0940122937838281","0.03439277852861554","NaN"
"1940490333","true","2011-12-26 05:22:57.000","-1.409394964","-58.51433877","-85982.95455-3494738.409","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.53788163251065","NaN","-3854","0.09314492106531581","0.033819027598653226","NaN"
"1940490334","true","2011-12-26 05:52:57.000","-1.401704527","-58.52161423","-85493.12584-3493901.831","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.51502894155917","NaN","-3813","0.0924521853853567","0.03335104921636641","NaN"
"1940490335","true","2011-12-26 06:22:57.000","-1.392069445","-58.52932866","-84883.7243-3493016.927","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.49847892894505","NaN","-3685","0.09170012061841792","0.03285923152641592","NaN"
"1940490336","true","2011-12-26 06:52:57.000","-1.356221697","-58.54636461","-82651.25116-3491083.649","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.44938112066225","NaN","-3529","0.08985921740935342","0.031834588665844786","NaN"
"1940490337","true","2011-12-26 07:22:57.000","-1.338727008","-58.55339372","-81566.13426-3490289.455","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","141.2498729245118","NaN","-3551","0.089152048695673","0.031408237908694944","NaN"
"1940490338","true","2011-12-26 07:52:57.000","-1.319709173","-58.55900297","-80392.55846-3489662.572","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.97032555304142","NaN","-3529","0.0805887292460147","0.031471024325930776","NaN"
"1940490339","true","2011-12-26 08:22:57.000","-1.297915623","-58.56215465","-79056.87007-3489325.571","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.63562547010977","NaN","-3602","0.08041457192132079","0.03146347633494676","NaN"
"1940490340","true","2011-12-26 08:52:57.000","-1.274499491","-58.56384268","-77626.43891-3489160.85","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.30943371343756","NaN","-3774","0.08035154324477103","0.03156476731883829","NaN"
"1940490341","true","2011-12-26 09:22:57.000","-1.251422639","-58.56417663","-76220.26334-3489152.91","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.06656108693932","NaN","-3861","0.0803829672102799","0.031747731020837666","NaN"
"1940490342","true","2011-12-26 09:52:57.000","-1.227647071","-58.56312455","-74775.01891-3489306.859","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","139.15113429809378","NaN","-3947","0.08049218195679464","0.03199854613876367","NaN"
"1940490343","true","2011-12-26 10:22:57.000","-1.204780581","-58.56042966","-73389.05185-3489650.523","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.73036466291103","NaN","-4105","0.0806792307095378","0.03227473301297306","NaN"
"1940490344","true","2011-12-26 10:52:57.000","-1.184005336","-58.55532981","-72135.99755-3490271.323","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.33166539080864","NaN","-4150","0.0809842159810499","0.03254047807012821","NaN"
"1940490345","true","2011-12-26 11:22:57.000","-1.165787945","-58.54887157","-71041.56875-3491046.856","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.00432100577123","NaN","-4217","0.08135845021916564","0.03275404615379864","NaN"
"1940490346","true","2011-12-26 11:52:57.000","-1.139485986","-58.55731675","-69419.39642-3490094.724","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","137.66341599716475","NaN","-4321","0.08086705838188137","0.032933945189506326","NaN"
"1940490347","true","2011-12-26 12:22:57.000","-1.139950487","-58.55822204","-69445.59124-3489988.642","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","137.5239062851962","NaN","-4321","0.08087498819404247","0.032914012673547675","NaN"
"1940490348","true","2011-12-26 12:52:57.000","-1.124877179","-58.54640809","-68554.48556-3491383.846","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","137.3176283052433","NaN","-4357","0.08154196687309503","0.03305136502699817","NaN"
"1940490349","true","2011-12-26 13:22:57.000","-1.112281557","-58.53392765","-67815.20144-3492853.664","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","137.15890608656605","NaN","-4340","0.08226850366469037","0.033122050295085664","NaN"
"1940490350","true","2011-12-26 13:52:57.000","-1.10974123","-58.53218091","-67664.28285-3493060.29","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","137.01284299209237","NaN","-4340","0.08241594236841103","0.03312298378582146","NaN"
"1940490351","true","2011-12-26 14:22:57.000","-1.103788512","-58.52070278","-67327.15368-3494405.385","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.86759736801997","NaN","-4354","0.08311074440473631","0.03313123834560284","NaN"
"1940490352","true","2011-12-26 14:52:57.000","-1.101132965","-58.50978346","-67189.66296-3495681.512","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.71467908634912","NaN","-4354","0.08378156126680505","0.033123605956574424","NaN"
"1940490353","true","2011-12-26 15:22:57.000","-1.101190608","-58.50041796","-67214.16832-3496773.356","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.55637032701202","NaN","-4358","0.08436845121459835","0.03311245567830857","NaN"
"1940490354","true","2011-12-26 15:52:57.000","-1.10116768","-58.4932637","-67228.80237-3497607.523","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.39630882627566","NaN","-4358","0.08482597592377002","0.033103148806554086","NaN"
"1940490355","true","2011-12-26 16:22:57.000","-1.100786729","-58.48765338","-67218.1165-3498262.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.23701954613017","NaN","-4388","0.08519233543869172","0.03309381857069737","NaN"
"1940490356","true","2011-12-26 16:52:57.000","-1.12669992","-58.46721891","-68847.13178-3500614.082","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.02496238858657","NaN","-4431","0.08649105383410799","0.03318324937150276","NaN"
"1940490357","true","2011-12-26 17:22:57.000","-1.145997778","-58.47490648","-70008.2417-3499694.278","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","135.92119591388376","NaN","-4403","0.0862134604858887","0.03321426248373888","NaN"
"1940490358","true","2011-12-26 17:52:57.000","-1.212821164","-58.47795435","-74082.32124-3499254.866","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","135.813736206649","NaN","-4166","0.08642990832996862","0.03337515230570093","NaN"
"1940490359","true","2011-12-26 18:22:57.000","-1.313117438","-58.53617332","-80052.07572-3492332.734","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.26071435222175","NaN","-3668","0.08320755918589641","0.03192686206461163","NaN"
"1940490360","true","2011-12-26 18:52:57.000","-1.417888566","-58.50924011","-86515.72966-3495319.98","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.08454761337688","NaN","-3854","0.0957695020270919","0.03314776197160212","NaN"
"1940490361","true","2011-12-26 19:22:57.000","-1.47169387","-58.42638784","-90046.25447-3504897.155","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.44531890242894","NaN","-4312","0.10426985691551613","0.03815269498242764","NaN"
"1940490362","true","2011-12-26 19:52:57.000","-1.510372523","-58.34048194","-92676.47826-3514855.414","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.39858978925426","NaN","-4786","0.11177376296851836","0.04204681723316572","NaN"
"1940490363","true","2011-12-26 20:22:57.000","-1.610467681","-58.38090084","-98684.19726-3509973.501","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","148.40133326833512","NaN","-4511","0.11705925492070743","0.0432696164678144","NaN"
"1940490364","true","2011-12-26 20:52:57.000","-1.665112703","-58.27065208","-102405.627-3522739.503","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.5490402723957","NaN","-4676","0.1305642100318848","0.06544447843570801","NaN"
"1940490365","true","2011-12-26 21:22:57.000","-1.650777339","-58.21762796","-101702.5806-3528953.32","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","171.0186649152108","NaN","-4661","0.12933956685949247","0.07383195480573165","NaN"
"1940490366","true","2011-12-26 21:52:57.000","-1.663207855","-58.26392611","-102311.3006-3523527.783","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.67570058223535","NaN","-4676","0.13042359404827988","0.06653677728530534","NaN"
"1940490367","true","2011-12-26 22:22:57.000","-1.578318932","-58.24777741","-97142.69133-3525560.133","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","147.66704273679417","NaN","-4573","0.1279729046835081","0.06898289059809626","NaN"
"1940490368","true","2011-12-26 22:52:57.000","-1.440273291","-58.25053408","-88640.01626-3525462.203","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","139.79870822529017","NaN","-4386","0.12270678974915714","0.06717033412876393","NaN"
"1940490369","true","2011-12-26 23:22:57.000","-1.365588964","-58.45656905","-83471.55506-3501538.391","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","136.36615955116068","NaN","-4342","0.10043394725853538","0.03583030315551687","NaN"
"1940490370","true","2011-12-26 23:52:57.000","-1.154549169","-58.46388967","-70556.45978-3500968.423","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","134.01484400773074","NaN","-4403","0.08758112262417411","0.03322719322457724","NaN"
"1940490371","true","2011-12-27 00:22:57.000","-1.01656685","-58.46700311","-62118.62847-3500765.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","139.111992130757","NaN","-4416","0.0868028135269869","0.03270761784863683","NaN"
"1940490372","true","2011-12-27 00:52:57.000","-0.957833387","-58.52868627","-58409.74436-3493634.816","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","140.40481497628977","NaN","-4172","0.0863221080041359","0.03521001407909284","NaN"
"1940490373","true","2011-12-27 01:22:57.000","-0.923017593","-58.58754789","-56176.28341-3486808.408","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","135.98489820541252","NaN","-4243","0.08300696986324642","0.038020259462867474","NaN"
"1940490374","true","2011-12-27 01:52:57.000","-0.91245136","-58.59654263","-55516.56459-3485770.394","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","145.82688831981926","NaN","-4285","0.08263910607135067","0.0384437709387058","NaN"
"1940490375","true","2011-12-27 02:22:57.000","-0.907669147","-58.59824301","-55222.48372-3485576.845","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","147.0474122678914","NaN","-4272","0.08266163151116121","0.03854746890849651","NaN"
"1940490376","true","2011-12-27 02:52:57.000","-0.89903221","-58.61766585","-54661.53684-3483321.61","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","154.42641405008933","NaN","-4300","0.0817418069959899","0.03925060466664291","NaN"
"1940490377","true","2011-12-27 03:22:57.000","-0.880740694","-58.66889852","-53457.72201-3477369.243","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.16016600293725","NaN","-4318","0.06801449139297341","0.043491793774587596","NaN"
"1940490378","true","2011-12-27 03:52:57.000","-0.878333465","-58.66724316","-53314.58024-3477564.347","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.1192314030482","NaN","-4318","0.06809296616784692","0.04356957797766461","NaN"
"1940490379","true","2011-12-27 04:22:57.000","-0.878528727","-58.66658957","-53327.59932-3477640.312","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.05007524411286","NaN","-4318","0.0808057526442221","0.04050471226053238","NaN"
"1940490380","true","2011-12-27 04:52:57.000","-0.880967176","-58.70157814","-53412.92609-3473561.952","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.81855364691663","NaN","-4394","0.06694732612844803","0.04342848428669706","NaN"
"1940490381","true","2011-12-27 05:22:57.000","-0.892688163","-58.86928976","-53819.22366-3454022.338","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","170.38238124101684","NaN","-4682","0.05216230260261009","0.0405216018904316","NaN"
"1940490382","true","2011-12-27 05:52:57.000","-0.930123501","-59.13640617","-55571.51699-3422914.998","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","190.61135900846975","NaN","-5043","0.024135207130912946","0.024422851824070748","NaN"
"1940490383","true","2011-12-27 06:22:57.000","-0.939053851","-59.39918223","-55604.62629-3392377.48","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.00649694883452","NaN","-5065","0.011099543455310617","0.01023030161785021","NaN"
"1940490384","true","2011-12-27 06:52:57.000","-0.925808912","-59.65929255","-54332.66762-3362207.436","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","155.75515416827162","NaN","-5640","0.011163988606864997","0.009603637173616869","NaN"
"1940490385","true","2011-12-27 07:22:57.000","-0.840898147","-59.90260327","-48935.98246-3334082.679","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.60010215391384","NaN","-5477","0.01618187411371757","0.011276535504413158","NaN"
"1940490386","true","2011-12-27 07:52:57.000","-0.590240187","-60.09007689","-34125.94111-3312555.252","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.34918929509195","NaN","-5519","0.018416104698512917","0.010043002247043974","NaN"
"1940490387","true","2011-12-27 08:22:57.000","-0.435753446","-60.33033887","-24982.77225-3284838.767","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","156.05135511600884","NaN","-5301","0.01919022589425925","0.006259782666100195","NaN"
"1940490388","true","2011-12-27 08:52:57.000","-0.400853154","-60.59812785","-22765.38101-3253907.215","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.220965579594","NaN","-5085","0.007261293196069912","0.00961481792271871","NaN"
