"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940490390","true","2011-12-27 09:52:57.000","-0.189091477","-61.09085366","-10551.40435-3197123.176","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5436","NaN"
"1940490391","true","2011-12-27 10:22:57.000","-0.064180182","-61.33381684","-3549.945129-3169152.578","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5454","NaN"
"1940490392","true","2011-12-27 10:52:57.000","0.012565341","-61.57749085","688.8673854-3141115.975","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5245","NaN"
"1940490393","true","2011-12-27 11:22:57.000","0.112815561","-61.82055904","6129.849408-3113170.228","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5371","NaN"
"1940490394","true","2011-12-27 11:52:57.000","0.225210062","-62.07130662","12123.62395-3084359.998","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5347","NaN"
"1940490395","true","2011-12-27 12:22:57.000","0.361437274","-62.32813274","19271.16369-3054863.95","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5327","NaN"
"1940490396","true","2011-12-27 12:52:57.000","0.55619635","-62.56533301","29391.24148-3027602.022","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5333","NaN"
"1940490397","true","2011-12-27 13:22:57.000","0.816167198","-62.80569183","42736.24146-2999925.324","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","250.06000329966503","-5349","NaN"
"1940490398","true","2011-12-27 13:52:57.000","1.061431368","-63.08737706","54980.7929-2967508.878","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","289.67693582005387","-5303","NaN"
"1940490399","true","2011-12-27 14:22:57.000","1.294157523","-63.31780435","66439.33333-2940944.923","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","272.24134485620937","-5446","NaN"
"1940490400","true","2011-12-27 14:52:57.000","1.500512118","-63.58227337","76240.55264-2910515.103","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","319.85942349114083","-5262","NaN"
"1940490401","true","2011-12-27 15:22:57.000","1.668135844","-63.89136534","83729.49155-2875060.166","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","411.45318568947204","-4072","NaN"
"1940490402","true","2011-12-27 15:52:57.000","1.776515742","-64.13481221","88308.37056-2847188.619","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","186.52939972920242","-3290","NaN"
"1940490403","true","2011-12-27 16:22:57.000","1.886706908","-64.38252905","92856.10788-2818847.983","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","383.35056504869937","-2600","NaN"
"1940490404","true","2011-12-27 16:52:57.000","2.047193963","-64.67100153","99580.28477-2785814.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-2301","NaN"
"1940490405","true","2011-12-27 17:22:57.000","2.247002592","-64.95525246","108029.4954-2753205.798","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-2413","NaN"
"1940490406","true","2011-12-27 17:52:57.000","2.49392876","-65.21925947","118591.078-2722802.931","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-1566","NaN"
"1940490407","true","2011-12-27 18:22:57.000","2.808618142","-65.44040306","132316.0696-2697084.005","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-2620","NaN"
"1940490408","true","2011-12-27 18:52:57.000","3.228860603","-65.51959838","151589.2727-2687086.955","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-2802","NaN"
"1940490409","true","2011-12-27 19:22:57.000","3.330035929","-65.54882361","156141.8024-2683511.792","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3197","NaN"
"1940490410","true","2011-12-27 19:52:57.000","3.378073537","-65.5434472","158427.509-2683987.57","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3273","NaN"
"1940490411","true","2011-12-27 20:22:57.000","3.555341975","-65.52001197","166895.3164-2686132.815","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3275","NaN"
"1940490412","true","2011-12-27 20:52:57.000","4.085771047","-65.45706912","192263.1492-2691582.114","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","308.4275433521541","-3527","NaN"
"1940490413","true","2011-12-27 21:22:57.000","4.669067702","-65.41608122","220032.1077-2694112.241","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","229.8012541507438","-3466","NaN"
"1940490414","true","2011-12-27 21:52:57.000","5.112251198","-65.34833279","241548.181-2699973.921","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","281.6552703967548","-3553","NaN"
"1940490415","true","2011-12-27 22:22:57.000","5.460955912","-65.28437577","258665.4472-2705667.951","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","239.38936079194576","-3707","NaN"
"1940490416","true","2011-12-27 22:52:57.000","6.092292913","-65.24313254","288958.7239-2707301.333","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","224.0767351755344","-4211","NaN"
"1940490417","true","2011-12-27 23:22:57.000","6.239087462","-65.24181401","295910.2457-2706700.68","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","231.11965432670726","-4314","NaN"
"1940490418","true","2011-12-27 23:52:57.000","6.259258186","-65.23803285","296909.8347-2707022.35","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","227.54902420694827","-4357","NaN"
"1940490419","true","2011-12-28 00:22:57.000","6.275475344","-65.23414338","297724.2145-2707376.409","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","225.26829775578062","-4377","NaN"
"1940490420","true","2011-12-28 00:52:57.000","6.28768333","-65.23279034","298317.8633-2707465.349","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","223.7839972079165","-4377","NaN"
"1940490421","true","2011-12-28 01:22:57.000","6.29000138","-65.23576815","298390.4217-2707117.791","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","222.95887766039266","-4377","NaN"
"1940490422","true","2011-12-28 01:52:57.000","6.280811915","-65.23979119","297906.3477-2706712.367","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","223.67672035660559","-4377","NaN"
"1940490423","true","2011-12-28 02:22:57.000","6.29027622","-65.24538359","298283.9992-2706033.087","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","221.35760936529638","-4355","NaN"
"1940490424","true","2011-12-28 02:52:57.000","6.33699974","-65.24976863","300435.7572-2705294.984","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","217.4986240262392","-4394","NaN"
"1940490425","true","2011-12-28 03:22:57.000","6.296318805","-65.37108284","297007.2986-2691844.084","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","216.32435076669645","-4252","NaN"
"1940490426","true","2011-12-28 03:52:57.000","6.242856288","-65.50371894","292861.8425-2677186.77","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","212.29752826391504","-4223","NaN"
"1940490427","true","2011-12-28 04:22:57.000","6.177576226","-65.63955083","288156.6957-2662231.217","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","204.22341409421108","-4208","NaN"
"1940490428","true","2011-12-28 04:52:57.000","6.190000704","-65.72275298","287718.7963-2652808.452","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","199.58672343405334","-4207","NaN"
"1940490429","true","2011-12-28 05:22:57.000","6.322039859","-65.75859494","293384.9506-2648108.031","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","196.03950029599665","-4204","NaN"
"1940490430","true","2011-12-28 05:52:57.000","6.325201526","-65.84163307","292496.2901-2638756.506","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","195.82638801351283","-4161","NaN"
"1940490431","true","2011-12-28 06:22:57.000","6.397919335","-65.95079794","294469.605-2626116.574","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","182.2699763179202","-4184","NaN"
"1940490432","true","2011-12-28 06:52:57.000","6.530889718","-66.08210525","298875.452-2610681.664","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","175.33120896356928","-4172","NaN"
"1940490433","true","2011-12-28 07:22:57.000","6.65950529","-66.26492549","302340.1502-2589492.173","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","171.42230186276726","-4257","NaN"
"1940490434","true","2011-12-28 07:52:57.000","6.79299682","-66.51625196","305017.0488-2560611.825","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4229","NaN"
"1940490435","true","2011-12-28 08:22:57.000","6.854871727","-66.78618328","304148.9292-2530058.224","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4057","NaN"
"1940490436","true","2011-12-28 08:52:57.000","6.958449988","-66.97612176","306129.3257-2508259.45","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3986","NaN"
"1940490437","true","2011-12-28 09:22:57.000","7.034341505","-67.17383025","306724.9425-2485756.137","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4018","NaN"
"1940490438","true","2011-12-28 09:52:57.000","7.113341111","-67.39003948","307139.2457-2461188.709","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3860","NaN"
"1940490439","true","2011-12-28 10:22:57.000","7.180367658","-67.49892682","308487.539-2448677.68","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3903","NaN"
"1940490440","true","2011-12-28 10:52:57.000","7.279878412","-67.56610845","311782.7729-2440645.699","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3801","NaN"
"1940490441","true","2011-12-28 11:22:57.000","7.252823027","-67.71644351","308497.1142-2424031.418","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3899","NaN"
"1940490442","true","2011-12-28 11:52:57.000","7.182462227","-67.83574042","303844.4578-2411111.591","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4034","NaN"
"1940490443","true","2011-12-28 12:22:57.000","7.288142872","-68.01720243","305706.3318-2390336.022","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3645","NaN"
"1940490444","true","2011-12-28 12:52:57.000","7.484508022","-68.22764187","310820.7678-2365861.139","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3686","NaN"
"1940490445","true","2011-12-28 13:22:57.000","7.522742511","-68.32721673","310937.3528-2354581.203","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3671","NaN"
"1940490446","true","2011-12-28 13:52:57.000","7.324205533","-68.50316374","300261.9551-2336080.313","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3330","NaN"
